TruthStatus	SDQC_Labels
2	[[2, 0.0], [3, 0.30868295989250677], [1, 0.3654359829173115], [3, 0.3705542081824051], [1, 0.45374291186881127], [3, 0.4687574678322916], [1, 0.4963914411576806], [3, 0.5688207717847106]]
2	[[2, 0.0], [3, 0.30868295989250677], [1, 0.3654359829173115], [3, 0.3705542081824051], [1, 0.45374291186881127], [3, 0.4687574678322916], [1, 0.4963914411576806], [3, 0.5919915966674584], [3, 0.7066466739482408]]
2	[[2, 0.0], [3, 0.30868295989250677], [1, 0.3654359829173115], [3, 0.3705542081824051], [1, 0.45374291186881127], [3, 0.4687574678322916], [1, 0.4963914411576806], [0, 0.545410213079223], [1, 0.5635470024442303], [3, 0.5836709872171714], [3, 1.121286203902534], [3, 1.1762842359448387]]
2	[[0, 0.0], [3, 1.0987686708405415]]
2	[[0, 0.0], [3, 1.17435059747938]]
2	[[0, 0.0], [0, 0.31719248148888174], [3, 1.304837460922581]]
2	[[0, 0.0], [0, 0.31719248148888174], [3, 0.9901784687719797], [3, 1.0290566934876142], [3, 1.694807432659437]]
2	[[0, 0.0], [0, 0.31719248148888174], [3, 0.9901784687719797], [3, 1.1046293490505097], [3, 1.1100563341192067], [3, 1.1533066203053615]]
2	[[0, 0.0], [0, 0.31719248148888174], [3, 0.9901784687719797], [3, 1.1698865994963985], [3, 1.6936390261615482], [3, 1.6949973978355146], [3, 1.6954524890523086], [3, 1.6990882128562181]]
2	[[0, 0.0], [0, 0.31719248148888174], [3, 0.9901784687719797], [3, 1.1046293490505097], [3, 1.1100563341192067], [3, 1.1140268624468697], [3, 1.191412197622105], [3, 1.220035408852888], [3, 1.695138600146027], [3, 1.7950937155003228]]
2	[[2, 0.0], [3, 0.280970201735013]]
2	[[2, 0.0], [3, 1.1837837315382165], [3, 1.2475777774906769], [3, 1.6827966811200796]]
2	[[0, 0.0], [3, 1.0561952629355906]]
2	[[0, 0.0], [3, 1.1454640228585047]]
2	[[3, 0.0], [3, 0.016569101433192936], [3, 1.146188350167871], [3, 1.1948302736883114]]
2	[[3, 0.0], [3, 0.016569101433192936], [3, 1.146188350167871], [3, 1.2828989178995105]]
2	[[3, 0.0], [3, 0.016569101433192936], [0, 1.0276553413191698], [3, 1.1684811145095222], [3, 1.1856680464363578]]
2	[[3, 0.0], [3, 0.016569101433192936], [0, 1.0276553413191698], [3, 1.0304760313883545], [3, 1.0820369736433915], [3, 1.1297793765673474]]
2	[[3, 0.0], [3, 0.016569101433192936], [0, 1.0276553413191698], [3, 1.0304760313883545], [3, 1.0820369736433915], [3, 1.1679078100014801]]
2	[[3, 0.0], [3, 0.016569101433192936], [0, 1.0276553413191698], [3, 1.0304760313883545], [3, 1.36933957040967], [3, 1.3731062061330919], [3, 1.3994910448385873]]
2	[[3, 0.0], [3, 0.016569101433192936], [0, 1.0276553413191698], [3, 1.0304760313883545], [0, 1.1513528227638996], [3, 1.194321587682018], [3, 1.3589653901991239], [3, 1.3594243832983972]]
2	[[3, 0.0], [3, 0.2641616898103967]]
2	[[3, 0.0], [3, 0.6324010473511413]]
2	[[0, 0.0], [0, 1.1090063847232932], [0, 1.1097847156630192]]
2	[[0, 0.0], [0, 1.1090063847232932], [3, 1.1843127956742576], [3, 1.2344680696816683], [0, 1.342153905376614], [1, 1.3530181327056803]]
2	[[2, 0.0], [3, 0.9521598805060735], [3, 0.9747035443470672], [3, 1.0530250608416092], [3, 1.1487654161898448]]
2	[[0, 0.0], [3, 1.031475791510406], [3, 1.229155467809527]]
2	[[0, 0]]
2	[[0, 0]]
2	[[3, 0]]
2	[[0, 0.0], [3, 1.1395905099128674]]
2	[[0, 0]]
2	[[2, 0.0], [3, 0.2878639096829134], [2, 0.4487063199050799], [0, 0.9763754560502935]]
2	[[3, 0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 0.4548871868427041], [3, 0.6458314792935321]]
2	[[2, 0]]
2	[[2, 0.0], [3, 0.6498484808289724], [3, 0.8622307943259249]]
2	[[3, 0.0], [3, 0.8795259450396599], [3, 0.8809564288161698], [3, 0.9073367025285576], [3, 0.9535046547092199]]
2	[[3, 0]]
2	[[1, 0.0], [3, 0.3906407699305381], [1, 2.070311909269269]]
2	[[3, 0]]
0	[[1, 0.0], [3, 0.3772354012044174]]
0	[[1, 0.0], [1, 0.30725826375895526], [1, 0.8066697869247804]]
0	[[1, 0.0], [1, 0.30725826375895526], [1, 0.8091105993088906]]
0	[[1, 0.0], [1, 0.30725826375895526], [3, 0.4002980874458894], [3, 0.42004747823598615]]
0	[[1, 0.0], [3, 0.7572694676725298], [1, 0.7734613742460291], [3, 0.8418632823390733]]
0	[[1, 0.0], [1, 0.30725826375895526], [1, 0.7121350514941668], [2, 0.7586175552251325], [1, 0.7906174250783339], [3, 0.8412029961307327]]
0	[[1, 0.0], [1, 0.30725826375895526], [1, 0.7121350514941668], [2, 0.7586175552251325], [1, 0.8051420073190412], [3, 0.8372551548960067]]
0	[[1, 0.0], [3, 0.1987334330004843], [3, 0.21755705160939973]]
0	[[1, 0.0], [2, 0.5416832292174963], [1, 0.5594078372450921]]
0	[[1, 0.0], [3, 0.04554028901481085]]
0	[[1, 0.0], [2, 0.10532090846194282], [3, 0.5777789366952244]]
0	[[1, 0.0], [2, 0.10532090846194282], [3, 0.1615343667196384], [3, 0.6303996217978141]]
0	[[1, 0.0], [2, 0.10532090846194282], [3, 0.1615343667196384], [3, 0.21528498011396807]]
0	[[3, 0]]
1	[[3, 0.0], [0, 0.21806845908262934], [3, 0.22394278309806534]]
1	[[3, 0.0], [0, 0.21806845908262934], [3, 0.226671494176761], [3, 0.897275726511131]]
1	[[3, 0.0], [3, 0.01645296438693237], [3, 0.2242308245491171]]
1	[[3, 0.0], [3, 0.01645296438693237], [3, 0.4607308385314931]]
1	[[3, 0.0], [3, 0.01645296438693237], [3, 0.04499680942705028], [3, 0.7609457676780325]]
1	[[3, 0.0], [3, 0.23888208891513674], [3, 0.7271118107339077], [3, 0.7316335262774151], [3, 0.7492638127480167], [3, 0.7524966031438419], [3, 0.7826517516103201]]
1	[[2, 0.0], [3, 0.04040452891415895]]
1	[[2, 0.0], [0, 0.019231717552577056], [3, 0.5904145349766885]]
1	[[2, 0.0], [3, 0.04183114504595047], [3, 0.10113582193567523], [3, 0.6798567298123762]]
1	[[2, 0.0], [3, 0.04183114504595047], [3, 0.7296146959610216], [3, 1.0290905412098033], [3, 1.5205817782975741]]
1	[[2, 0.0], [3, 0.04183114504595047], [3, 0.10113582193567523], [3, 0.2563435154658317], [3, 0.5919915966674584]]
1	[[2, 0.0], [3, 0.04183114504595047], [3, 0.10113582193567523], [3, 0.12157808074430318], [3, 0.17993459813744145]]
1	[[2, 0.0], [3, 0.04183114504595047], [3, 0.10113582193567523], [3, 0.15777566421456873], [3, 0.19002026432266578], [3, 0.20071373396401326]]
1	[[2, 0.0], [3, 0.14690286992819904]]
1	[[2, 0.0], [3, 0.7722198051100485]]
1	[[2, 0.0], [3, 1.2094926737168896]]
1	[[2, 0.0], [3, 1.2309170258085749], [3, 1.233108972784136]]
1	[[2, 0.0], [3, 0.3893629986648469], [3, 0.414555556229215], [3, 0.7973444956429854]]
1	[[2, 0.0], [3, 0.07807399332108046], [3, 0.10937228022660606], [3, 0.8278178410065948]]
1	[[2, 0.0], [3, 0.07807399332108046], [3, 0.10937228022660606], [3, 0.6933849270380142], [3, 0.8052175795090615], [3, 0.8063495871404673]]
1	[[2, 0.0], [3, 0.3893629986648469], [3, 0.414555556229215], [3, 0.5348014433229987]]
1	[[2, 0.0], [3, 0.014940349792936524]]
1	[[2, 0.0], [3, 0.4813629925835152]]
1	[[2, 0.0], [3, 0.051366935920955585], [3, 0.15508287833116446]]
1	[[2, 0.0], [3, 0.051366935920955585], [3, 0.8946544540102843]]
1	[[2, 0.0], [0, 0.06456197449783384], [3, 0.16203307814121945], [3, 0.24810955837042664]]
1	[[2, 0.0], [0, 0.06456197449783384], [3, 0.16203307814121945], [3, 0.8857380482390178]]
1	[[2, 0.0], [0, 0.06456197449783384], [3, 0.16203307814121945], [3, 0.45560611258186684]]
1	[[3, 0]]
1	[[3, 0]]
1	[[0, 0.0], [3, 0.15928305112590896]]
1	[[3, 0.0], [2, 0.6540695332580023]]
1	[[3, 0.0], [3, 0.30707984767350044], [3, 0.5549936257149752]]
1	[[3, 0.0], [3, 1.4546416337615153], [3, 1.4639427335002395]]
1	[[2, 0.0], [3, 0.07635721252662624], [3, 0.12988673347673635], [3, 0.45838601110505034], [3, 0.4649695131837509]]
1	[[2, 0]]
1	[[3, 0.0], [3, 0.854289169115832]]
1	[[3, 0.0], [3, 1.075192000619274]]
0	[[3, 0.0], [3, 0.04259738629659566], [3, 0.19528450431502295]]
0	[[3, 0.0], [3, 0.04259738629659566], [3, 0.6101868175586586], [3, 0.6513857125682938], [3, 0.6524343763471186], [3, 0.6557518640338758]]
0	[[3, 0.0], [1, 0.028028723600243534], [3, 0.7246399052314109]]
0	[[3, 0.0], [3, 0.5237464668115644], [3, 0.525404769330062]]
0	[[3, 0.0], [3, 0.5936859557241889], [3, 0.69810054562339], [3, 0.7657720050064967]]
0	[[3, 0.0], [3, 0.5936859557241889], [3, 0.69810054562339], [3, 0.7250718015877596], [3, 0.7558748556724915], [3, 0.9780409560387403]]
0	[[3, 0.0], [3, 0.5936859557241889], [3, 0.69810054562339], [3, 0.7250718015877596], [3, 1.4652547586547073], [3, 1.493748413031747]]
0	[[3, 0.0], [3, 0.5936859557241889], [3, 0.69810054562339], [3, 0.7250718015877596], [3, 0.7772656741567006], [3, 0.9762353137928639], [3, 0.9924921516676578], [3, 1.1265733088007028]]
0	[[3, 0.0], [3, 0.05147410297440573], [3, 0.07392190998514499], [3, 0.4468132163325189]]
0	[[3, 0.0], [3, 0.02655596145721208], [3, 0.030959348925246943], [3, 1.045692341502088], [3, 1.0474263138884827]]
0	[[3, 0.0], [3, 0.05147410297440573], [3, 0.07392190998514499], [3, 0.15126767533064914], [3, 0.171563948700202]]
0	[[3, 0.0], [3, 0.05147410297440573], [3, 0.07392190998514499], [3, 0.6780882216249049], [3, 0.7049603680252062]]
0	[[3, 0.0], [3, 0.05147410297440573], [3, 0.07392190998514499], [3, 0.6780882216249049], [3, 0.7790149586775625]]
0	[[3, 0.0], [3, 0.05147410297440573], [3, 0.07392190998514499], [3, 0.6780882216249049], [3, 0.6930426355860417]]
0	[[3, 0.0], [3, 0.05147410297440573], [3, 0.07392190998514499], [3, 0.24082648702926523], [3, 0.3125182054302301], [3, 0.3799095435529616], [3, 1.0470584235810931], [3, 1.1595755475408065]]
0	[[3, 0.0], [3, 0.5763413502057929]]
0	[[3, 0.0], [3, 0.07726694178680459]]
0	[[3, 0.0], [3, 0.769459384551943]]
0	[[3, 0.0], [3, 0.03831100839281074], [3, 0.7708520116421442]]
0	[[3, 0.0], [3, 0.03831100839281074], [3, 0.6426843049036457]]
0	[[3, 0.0], [1, 0.042159699706863236], [1, 0.22379869070062436], [1, 0.2335601292790944], [3, 0.38985489415508506]]
0	[[3, 0.0], [1, 0.042159699706863236], [1, 0.22379869070062436], [1, 0.2335601292790944], [3, 0.6957977480655057]]
0	[[3, 0.0], [1, 0.042159699706863236], [1, 0.22379869070062436], [1, 0.2335601292790944], [3, 0.7452917110620695]]
0	[[3, 0.0], [1, 0.042159699706863236], [3, 0.6087339792272781], [3, 0.6108966425304647], [3, 0.6196439693282587]]
0	[[3, 0]]
0	[[3, 0.0], [3, 0.5756688445137694], [3, 0.8743368353973677]]
0	[[3, 0.0], [3, 0.19405158799542085], [3, 0.5732907276006461], [3, 0.6326540917591114], [3, 0.7413267175968608]]
0	[[2, 0.0], [0, 0.22802944725486105]]
0	[[2, 0.0], [3, 0.054357662322592676], [1, 1.4405680165168495]]
0	[[2, 0.0], [1, 0.7283086816024846], [3, 0.7599195366595283]]
0	[[2, 0.0], [1, 0.7283086816024846], [3, 0.9327837033350631]]
0	[[2, 0.0], [1, 0.7283086816024846], [3, 0.9601006476801158]]
0	[[2, 0.0], [3, 0.054357662322592676], [3, 0.09931608277393485], [3, 1.170375816822728]]
0	[[2, 0.0], [1, 0.7283086816024846], [1, 0.9836137597002341], [3, 1.0555269787310866]]
0	[[2, 0.0], [3, 0.054357662322592676], [3, 0.09931608277393485], [0, 0.7445754652212824], [3, 0.8568798705623636]]
0	[[2, 0.0], [3, 0.054357662322592676], [3, 0.16468324338645185], [3, 0.21989001397978472], [1, 0.9734357546986666], [3, 1.0203958148690835], [1, 1.0785172332278914]]
0	[[1, 0]]
0	[[1, 0.0], [3, 0.6242534399363538]]
0	[[1, 0.0], [2, 0.12611336091007125], [3, 0.4042634020509104]]
0	[[2, 0]]
0	[[3, 0]]
0	[[2, 0.0], [3, 0.4343027106566322], [3, 0.45229767099463025], [3, 0.9492679966758836], [3, 0.9510675526767607], [3, 0.9565952555533587], [3, 0.971185619120705], [3, 1.0059189669470638], [3, 1.007735927411152]]
0	[[3, 0.0], [3, 0.37204213449757484]]
0	[[2, 0.0], [3, 0.4460795741654735], [3, 0.4541670690291048]]
0	[[2, 0.0], [3, 0.04921802267018165], [3, 0.2081725266671217]]
0	[[2, 0.0], [3, 0.04921802267018165], [3, 0.06808274065297777]]
0	[[2, 0.0], [3, 0.338898974011606], [3, 0.6574277030875543]]
0	[[3, 0.0], [2, 0.28059101560914645], [3, 0.36600766244710864], [3, 0.7113619309715717]]
0	[[3, 0.0], [2, 0.28059101560914645], [3, 0.36600766244710864], [3, 0.5490032620257879], [3, 0.8166463052605002], [3, 0.8261468190316279]]
0	[[3, 0.0], [2, 0.28059101560914645], [3, 0.36600766244710864], [3, 0.37824644689885967], [2, 1.0582572680989841], [3, 1.0611486850694942], [2, 1.4682734645251005], [3, 1.4711531190115021]]
0	[[1, 0.0], [1, 0.7746791369335345]]
0	[[1, 0.0], [3, 0.11021547978759355], [1, 0.20154884291829256], [0, 0.2446893604928842], [1, 0.50064044490559], [3, 0.5083800654612243]]
0	[[1, 0.0], [3, 0.11021547978759355], [1, 0.20154884291829256], [0, 0.2446893604928842], [1, 0.50064044490559], [3, 0.5215739035919933], [3, 0.5282022824789403], [3, 0.5344139477138116], [3, 0.5545228092876775], [3, 0.5662410233014671], [3, 0.5704132029184523], [3, 0.5739669230380829], [0, 0.5757649805367194], [0, 0.5810199553330571], [3, 0.5862121042320871]]
0	[[1, 0.0], [3, 0.8584035067937941]]
0	[[1, 0.0], [1, 0.8594552092685036]]
0	[[1, 0.0], [3, 0.6342252861200661]]
0	[[1, 0.0], [3, 0.7163048323535388]]
0	[[1, 0.0], [3, 0.7699104292321431]]
0	[[1, 0.0], [1, 0.5341319154078348], [1, 0.8704039052790271]]
0	[[1, 0.0], [3, 0.14440121637773204], [3, 0.39181692361324877]]
0	[[1, 0.0], [3, 0.08635983067474821], [3, 0.33512344208070677], [3, 0.8903433816456094]]
0	[[1, 0.0], [3, 0.08635983067474821], [3, 0.7707293122538713], [3, 0.8144325829485448]]
0	[[1, 0.0], [3, 0.2649489307786539], [3, 0.44560420327359757], [3, 0.46198180765924357]]
0	[[1, 0.0], [1, 0.5341319154078348], [3, 1.7822257052710802], [3, 1.792899237158237]]
0	[[1, 0.0], [3, 0.1432750906316219], [3, 0.192505504191315], [3, 0.21181739341751007], [3, 0.5371892262436446]]
0	[[1, 0.0], [3, 0.1432750906316219], [3, 0.34689604627569115], [3, 0.40847552125508874], [3, 0.45054845955698464]]
0	[[1, 0.0], [3, 0.08635983067474821], [3, 0.33512344208070677], [2, 0.35490839237026595], [3, 0.4007298155796511], [3, 0.411526178562868]]
0	[[1, 0.0], [3, 0.08635983067474821], [3, 0.33512344208070677], [2, 0.35490839237026595], [3, 0.4007298155796511], [3, 0.6339171069437671], [3, 0.901942417287845]]
0	[[1, 0.0], [3, 0.1432750906316219], [3, 0.192505504191315], [3, 0.21181739341751007], [3, 0.22617012339899895], [3, 0.3939162658745761], [3, 0.41343947599556696], [3, 0.4199098763500898], [3, 0.45930870373622507]]
0	[[1, 0.0], [3, 0.1432750906316219], [3, 0.192505504191315], [3, 0.21181739341751007], [3, 0.22617012339899895], [3, 0.3939162658745761], [3, 0.41343947599556696], [3, 0.4199098763500898], [3, 0.45208472934687155], [3, 0.5123656425186125]]
0	[[3, 0]]
0	[[3, 0.0], [3, 0.3848609593911859], [3, 0.44195683765641147]]
0	[[3, 0.0], [3, 0.3848609593911859], [3, 0.6998858818224876]]
0	[[3, 0.0], [3, 0.3848609593911859], [3, 0.4740138052212982], [3, 0.6741975110741835]]
0	[[3, 0.0], [3, 0.3848609593911859], [3, 0.4740138052212982], [3, 0.6041960427550588]]
0	[[3, 0.0], [0, 0.1489623615501169], [0, 0.18602978158986108], [1, 0.6344772701607316], [3, 0.6927490280377976], [3, 1.206098445822072]]
0	[[3, 0.0], [0, 0.1489623615501169], [0, 0.18602978158986108], [1, 0.6344772701607316], [0, 0.6421621346046285], [1, 0.6610234894598249], [0, 0.6672193984439362]]
0	[[3, 0.0], [0, 0.1489623615501169], [0, 0.18602978158986108], [3, 0.41654805507994286], [3, 0.4713732151376057], [3, 0.6639363791671168], [0, 0.6708640659641427], [1, 0.6930426355860417], [0, 0.7833675234771681], [3, 0.9184672088485814], [3, 0.9200508218277259]]
0	[[1, 0.0], [1, 0.7702995911963614]]
0	[[1, 0.0], [3, 0.07229075508397184], [3, 0.792664011034773]]
0	[[1, 0.0], [3, 0.21521148921237918], [3, 0.2492663167812685], [3, 0.2822317697445813]]
0	[[1, 0.0], [3, 0.21521148921237918], [1, 0.3365709061214784], [3, 0.41339291035118597], [3, 0.5306976200287035], [3, 0.5887695369377104], [3, 0.6464854142665537], [3, 0.7200214102529002], [3, 0.7606109383977046], [3, 1.219286104553239], [1, 1.3551960152025992], [3, 1.4268138788612326]]
0	[[1, 0.0], [3, 0.21521148921237918], [1, 0.3365709061214784], [3, 0.41339291035118597], [3, 0.5306976200287035], [3, 0.5887695369377104], [3, 0.6338610508634178], [3, 0.7285115966139439], [1, 0.7788945443102745], [3, 0.8137477363075809], [1, 0.830891492929581], [3, 0.8367811013221692], [3, 0.8666318805397136], [3, 0.8725609075319694]]
0	[[1, 0.0], [3, 0.21521148921237918], [1, 0.3365709061214784], [3, 0.41339291035118597], [3, 0.5306976200287035], [3, 0.5887695369377104], [3, 0.6338610508634178], [3, 0.7285115966139439], [1, 0.7788945443102745], [3, 0.8137477363075809], [3, 0.9096451609976509], [3, 0.9211081871399643], [3, 0.9521733488809455], [3, 0.9567418798446379]]
0	[[1, 0.0], [3, 0.21521148921237918], [1, 0.3365709061214784], [3, 0.41339291035118597], [3, 0.5306976200287035], [3, 0.5887695369377104], [3, 0.6464854142665537], [3, 0.7200214102529002], [3, 0.7606109383977046], [3, 0.7720159301265359], [3, 0.7918660152578746], [3, 0.8123562116249397], [1, 0.8504420054676155], [3, 0.8686934088500733]]
0	[[1, 0.0], [3, 0.21521148921237918], [1, 0.3365709061214784], [3, 0.41339291035118597], [3, 0.5306976200287035], [3, 0.5887695369377104], [3, 0.6464854142665537], [3, 0.7200214102529002], [3, 0.7606109383977046], [3, 0.7720159301265359], [3, 0.7989957344438814], [3, 0.8293931246432737], [3, 0.869964706372319], [3, 0.8713296469383718]]
0	[[1, 0.0], [3, 0.21521148921237918], [1, 0.3365709061214784], [3, 0.41339291035118597], [3, 0.5306976200287035], [3, 0.5887695369377104], [3, 0.6464854142665537], [3, 0.7200214102529002], [3, 0.7606109383977046], [3, 0.7720159301265359], [3, 0.89974452767367], [3, 0.9040088740483281], [3, 0.929049760473851], [3, 0.9338386531224006], [3, 0.9856634424893278], [3, 0.9864482559652875], [3, 0.9946592515308889]]
0	[[3, 0.0], [3, 0.7328180173006609]]
0	[[3, 0.0], [3, 0.18342802779743023]]
0	[[3, 0.0], [3, 0.4297074310859739]]
0	[[3, 0.0], [3, 0.504244254358882]]
0	[[3, 0.0], [3, 0.8369567370595504]]
0	[[1, 0.0], [1, 0.7467422834760783]]
0	[[1, 0.0], [3, 1.0537291839153144], [3, 1.120025233114033]]
0	[[1, 0.0], [3, 0.12303452975350672], [3, 0.25318987617005456]]
0	[[1, 0.0], [3, 0.12303452975350672], [1, 0.49765900654721273]]
0	[[3, 0]]
0	[[2, 0]]
0	[[3, 0]]
0	[[1, 0]]
0	[[1, 0]]
1	[[2, 0.0], [0, 0.23748788392353146], [3, 0.3174248798793923], [3, 0.41926715712637486], [3, 0.4692900680843864], [3, 0.5132546038154077]]
1	[[2, 0.0], [0, 0.23748788392353146], [3, 0.3174248798793923], [3, 0.40283433040308686], [3, 0.9606953454279877], [3, 1.044496206816493], [3, 1.0618502326112322]]
1	[[2, 0.0], [0, 0.13291753649654833], [3, 1.36278605640998]]
1	[[2, 0.0], [0, 0.23391226947669208]]
1	[[2, 0.0], [3, 0.3069013582613422], [3, 1.3381187991039276]]
1	[[2, 0.0], [3, 0.3069013582613422], [3, 0.34711308500179905], [3, 0.896847594043501], [3, 0.9060954971316688]]
1	[[2, 0.0], [3, 1.1088467952874557]]
1	[[3, 0.0], [3, 0.2829240732461482], [3, 0.8523613732965234]]
1	[[0, 0.0], [0, 0.9478011971439804]]
1	[[0, 0.0], [3, 0.17665386880833733], [3, 0.7299293532612657]]
1	[[0, 0.0], [3, 0.2321487062561683], [3, 0.3083865333695638], [3, 0.3282096584231067], [3, 0.5286310741694289]]
1	[[3, 0]]
1	[[0, 0.0], [3, 0.5033744928174686]]
1	[[0, 0.0], [0, 0.5435507191170942]]
1	[[2, 0]]
1	[[3, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[3, 0]]
1	[[3, 0]]
1	[[3, 0]]
2	[[1, 0.0], [1, 0.726704574786468]]
2	[[1, 0.0], [1, 0.12539089123727687]]
2	[[1, 0.0], [3, 0.05018634967536081], [3, 0.7378990999274588]]
2	[[1, 0.0], [3, 0.8401758214348161], [3, 1.0953340459069403], [3, 1.1911869914913855], [3, 1.553609990391849]]
2	[[1, 0.0], [3, 0.26534201677492986], [3, 0.6936292558669076], [3, 0.7274508825652393], [3, 0.7293898010868005], [3, 0.8244693426727197]]
2	[[1, 0.0], [3, 0.26534201677492986], [3, 0.780217269643129], [3, 0.8196170429373622], [3, 0.8316031887452123], [3, 0.8548624729879005], [3, 1.3478826976681693], [3, 1.3959958147133869]]
2	[[3, 0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 1.3470045791968865]]
2	[[3, 0.0], [3, 1.353739965285587]]
2	[[3, 0.0], [1, 0.8251194572000626], [1, 1.0904246200958159], [3, 1.1553529094948187]]
2	[[3, 0.0], [3, 0.6317255405677933], [3, 0.7491993406967461], [3, 0.7884040804994114], [3, 1.1819467523768354]]
2	[[3, 0.0], [3, 1.255406525928904], [3, 1.2713316628230567], [3, 1.2721769392092779], [3, 1.2889754239873485]]
2	[[3, 0.0], [3, 0.6317255405677933], [3, 0.7491993406967461], [3, 0.7884040804994114], [3, 1.1715151853546895], [3, 1.487063707502863]]
2	[[3, 0.0], [3, 0.6317255405677933], [3, 0.7491993406967461], [3, 0.7884040804994114], [3, 1.2709051743379187], [3, 1.2875653656455597], [3, 1.2886590252421897]]
2	[[3, 0.0], [3, 0.13654441850994276], [3, 0.3180053323607517], [3, 0.3528789752105655], [3, 0.37086247353208257], [3, 0.3740861174770346], [3, 0.3821171450259059], [3, 0.39484065934026535], [3, 0.4314084423630187], [0, 0.4631876622302205]]
2	[[1, 0.0], [3, 1.1567594165949124]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 0.7405381265727368]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 1.226284773474085]]
2	[[1, 0.0], [0, 0.700198765444031], [3, 0.7495860295170226], [0, 1.2479460028267273]]
2	[[1, 0.0], [0, 0.05827836623019879], [1, 0.14179804485610265], [0, 0.21359153504488176], [1, 0.454463732751138], [0, 0.5582084040815871], [3, 0.5898255349109508], [3, 0.720297152790356]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 0.2817906376783111], [1, 0.30271564312160704], [0, 0.38461223681299817], [1, 1.2273938820488244], [0, 1.3145401597084143]]
2	[[1, 0.0], [0, 0.700198765444031], [1, 0.7278348442197241], [0, 0.7769835207871472], [3, 0.8824771025900905], [0, 0.8853455117583606], [1, 0.8900637729130718], [3, 0.8979171348927143]]
2	[[1, 0.0], [0, 0.700198765444031], [1, 0.7278348442197241], [0, 0.7769835207871472], [3, 0.8062930567815325], [3, 0.8490609371096842], [1, 0.9219031352445951], [0, 1.236907972127817], [0, 1.2485794377450121]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 0.2817906376783111], [1, 0.30271564312160704], [0, 0.38461223681299817], [1, 0.4175178235853964], [3, 0.4495641011080977], [1, 0.45976931596673665], [3, 0.5668955742647115]]
2	[[1, 0.0], [0, 0.05827836623019879], [1, 0.14179804485610265], [0, 0.21359153504488176], [1, 0.454463732751138], [0, 0.5582084040815871], [3, 0.5773321972916404], [3, 0.5917754759952187], [1, 1.0393810665879784], [3, 1.3585904498100123], [3, 1.3601672400221225]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 0.2817906376783111], [1, 0.30271564312160704], [0, 0.38461223681299817], [1, 0.4175178235853964], [3, 0.4495641011080977], [1, 0.45976931596673665], [3, 0.5006023505691853], [3, 0.5071809772602408]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 0.2817906376783111], [1, 0.30271564312160704], [0, 0.38461223681299817], [1, 0.4175178235853964], [3, 0.4495641011080977], [1, 0.45976931596673665], [3, 0.5664374921950703], [3, 0.6032346156297337]]
2	[[1, 0.0], [0, 0.05827836623019879], [3, 0.2150644700904934], [3, 0.2817906376783111], [1, 0.30271564312160704], [0, 0.38461223681299817], [1, 0.4175178235853964], [3, 0.4495641011080977], [1, 0.45976931596673665], [3, 0.5006023505691853], [3, 0.560105979862612], [3, 0.7236836601142854]]
2	[[1, 0.0], [0, 0.05827836623019879], [1, 0.14179804485610265], [0, 0.21359153504488176], [1, 0.454463732751138], [0, 0.5582084040815871], [3, 0.5773321972916404], [3, 0.5917754759952187], [3, 0.7886004072881185], [3, 0.8041015539626516], [3, 0.8083610401274787], [3, 0.8815114580800585], [3, 1.172951407380076], [3, 1.312053879605685], [3, 1.3791090283441034]]
2	[[1, 0.0], [0, 1.1405255010600863]]
2	[[1, 0.0], [3, 0.7211233315085738]]
2	[[1, 0.0], [3, 0.20396915977477595], [3, 0.39010063313176735]]
2	[[1, 0.0], [3, 0.20396915977477595], [3, 1.1733724472374094], [3, 1.3545619268697182]]
2	[[1, 0.0], [3, 0.20396915977477595], [3, 1.1733724472374094], [3, 1.2044290059116984]]
2	[[1, 0.0], [3, 0.20396915977477595], [3, 0.5105822423624842], [3, 0.7032913781186614]]
2	[[1, 0.0], [3, 0.20396915977477595], [3, 0.568201724066995], [3, 0.6906144162476383]]
2	[[1, 0.0], [3, 0.20396915977477595], [3, 0.568201724066995], [3, 1.3548924077374258], [3, 1.4096138098557436]]
2	[[1, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[0, 0]]
2	[[1, 0]]
2	[[1, 0.0], [1, 0.14939019577041615], [1, 0.19304725983018933]]
2	[[1, 0.0], [0, 0.8053120262575587], [1, 0.8995621340202404], [3, 0.9063799417257202], [3, 1.3270124960703886]]
2	[[0, 0.0], [1, 0.38748869816201437], [3, 1.3443322237909054]]
2	[[0, 0.0], [1, 0.38748869816201437], [1, 0.6527028571184679]]
2	[[0, 0.0], [3, 0.5965970956264602], [3, 0.6947270377566159], [3, 1.3661374847306518]]
