TruthStatus	SDQC_Labels
1	[[2, 0.0], [3, 0.0031442466333238316], [3, 0.13575543980581686], [3, 0.3014157747890159], [3, 1.0]]
1	[[2, 0.0], [3, 0.03476599808978032], [3, 0.09016236867239732], [3, 0.2765998089780325], [3, 1.0]]
1	[[2, 0.0], [3, 0.19696969696969696], [3, 0.5108225108225108], [3, 0.6293290043290043], [3, 1.0]]
1	[[2, 0.0], [3, 0.17210401891252955], [3, 0.44633569739952716], [3, 0.7456264775413711], [3, 0.9342789598108747], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[2, 0.0], [3, 0.9946529598454533], [3, 1.0]]
1	[[2, 0.0], [3, 0.27529510961214165], [3, 0.3030670320404722], [3, 1.0]]
1	[[2, 0.0], [3, 0.034389096376776444], [3, 0.050007275549303974], [3, 1.0]]
1	[[2, 0.0], [3, 0.03645431641729652], [3, 0.05301043755463006], [3, 0.7285721630932182], [3, 0.9969150084837267], [3, 1.0]]
1	[[2, 0.0], [3, 0.5981222807419281], [3, 0.6584611861689947], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[2, 0.0], [3, 0.29255663430420714], [3, 1.0]]
1	[[2, 0.0], [3, 0.01833969001054938], [3, 1.0]]
1	[[2, 0.0], [0, 0.2080028839221341], [3, 0.5868781542898341], [3, 1.0]]
1	[[2, 0.0], [0, 0.023969757394483218], [3, 0.0676304420073114], [3, 1.0]]
1	[[2, 0.0], [0, 0.08640311470500149], [3, 0.24378556454028152], [3, 1.0]]
1	[[3, 0]]
1	[[3, 0]]
1	[[0, 0.0], [3, 1.0]]
1	[[3, 0.0], [2, 1.0]]
1	[[3, 0.0], [3, 0.39706040124450165], [3, 1.0]]
1	[[3, 0.0], [3, 0.9780571699679753], [3, 1.0]]
1	[[2, 0.0], [3, 0.10026079397276152], [3, 0.18183135323094754], [3, 0.9771080846131556], [3, 1.0]]
1	[[2, 0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 0.1815068493150685], [3, 1.0]]
0	[[3, 0.0], [3, 0.02922410397794407], [3, 0.8721543914927137], [3, 0.987160299330445], [3, 0.990232374950768], [3, 1.0]]
0	[[3, 0.0], [1, 0.015487867836861126], [3, 1.0]]
0	[[3, 0.0], [3, 0.99456906729634], [3, 1.0]]
0	[[3, 0.0], [3, 0.6051284999712528], [3, 0.8258494796757316], [3, 1.0]]
0	[[3, 0.0], [3, 0.3436734693877551], [3, 0.4690285714285714], [3, 0.5066122448979592], [3, 0.5524897959183673], [3, 1.0]]
0	[[3, 0.0], [3, 0.09690190121069833], [3, 0.13224692721999723], [3, 0.14284399024075864], [3, 0.9343921189522626], [3, 1.0]]
0	[[3, 0.0], [3, 0.236087122316682], [3, 0.3222000403759449], [3, 0.34801821403737015], [3, 0.40277248155043627], [3, 0.6837666270384244], [3, 0.7129270316951167], [3, 1.0]]
0	[[3, 0.0], [3, 0.0699938195302843], [3, 0.10321384425216316], [3, 1.0]]
0	[[3, 0.0], [3, 0.006209990698692346], [3, 0.007276905400229797], [3, 0.9956229140449746], [3, 1.0]]
0	[[3, 0.0], [3, 0.25974770642201833], [3, 0.3830275229357798], [3, 0.8600917431192661], [3, 1.0]]
0	[[3, 0.0], [3, 0.030921501706484642], [3, 0.04559726962457338], [3, 0.9252559726962457], [3, 1.0]]
0	[[3, 0.0], [3, 0.025106689574904396], [3, 0.037022668070719945], [3, 0.7512608767943246], [3, 1.0]]
0	[[3, 0.0], [3, 0.03200056513139305], [3, 0.0471884713195818], [3, 0.9575445040972026], [3, 1.0]]
0	[[3, 0.0], [3, 0.009362405704247184], [3, 0.013805931590368916], [3, 0.05514105611243154], [3, 0.07839206365609176], [3, 0.10404050842203162], [3, 0.7547793737728635], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 0.018820861678004536], [3, 1.0]]
0	[[3, 0.0], [3, 0.02718637405830331], [3, 1.0]]
0	[[3, 0.0], [1, 0.07011845624761177], [1, 0.46369889186090946], [1, 0.48987390141383264], [3, 1.0]]
0	[[3, 0.0], [1, 0.025720092508234635], [1, 0.17008900413483777], [1, 0.17969023757796623], [3, 1.0]]
0	[[3, 0.0], [1, 0.02234262754170218], [1, 0.14775356142700596], [1, 0.15609399732131987], [3, 1.0]]
0	[[3, 0.0], [1, 0.0322071083808688], [3, 0.9673541026766126], [3, 0.9737604212373848], [3, 1.0]]
0	[[3, 0]]
0	[[3, 0.0], [3, 0.42607578676942837], [3, 1.0]]
0	[[3, 0.0], [3, 0.12484609702043832], [3, 0.6080398916523024], [3, 0.7295616843142083], [3, 1.0]]
0	[[2, 0.0], [0, 1.0]]
0	[[2, 0.0], [3, 0.005016617545619865], [1, 1.0]]
0	[[2, 0.0], [1, 0.9150303880317906], [3, 1.0]]
0	[[2, 0.0], [1, 0.5748586533519348], [3, 1.0]]
0	[[2, 0.0], [1, 0.535499316005472], [3, 1.0]]
0	[[2, 0.0], [3, 0.009659113776311023], [3, 0.01861391717309937], [3, 1.0]]
0	[[2, 0.0], [1, 0.41967300991691237], [1, 0.8326722058429376], [3, 1.0]]
0	[[2, 0.0], [3, 0.021531422419593594], [3, 0.04149284528775849], [0, 0.7353429327591621], [3, 1.0]]
0	[[2, 0.0], [3, 0.012141447867658217], [3, 0.04198917387565134], [3, 0.06002428289573532], [1, 0.7655182880558506], [3, 0.8633328274396722], [1, 1.0]]
0	[[1, 0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [2, 0.21926970354302242], [3, 1.0]]
0	[[2, 0]]
0	[[3, 0]]
0	[[2, 0.0], [3, 0.18718794444276335], [3, 0.19971555663146429], [3, 0.8603201500892668], [3, 0.864344721154719], [3, 0.876811813477774], [3, 0.9104911187097164], [3, 0.9953702302780888], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[2, 0.0], [3, 0.9715532811559302], [3, 1.0]]
0	[[2, 0.0], [3, 0.1951219512195122], [3, 1.0]]
0	[[2, 0.0], [3, 0.707037643207856], [3, 1.0]]
0	[[2, 0.0], [3, 0.3335946073052203], [3, 1.0]]
0	[[3, 0.0], [2, 0.2190871925474164], [3, 0.3191475102204946], [3, 1.0]]
0	[[3, 0.0], [2, 0.15927694406548432], [3, 0.23202104852855193], [3, 0.44552718768271293], [3, 0.9745663613330735], [3, 1.0]]
0	[[3, 0.0], [2, 0.03176068243203855], [3, 0.04626624953850339], [3, 0.048588306161708415], [2, 0.3650000971571809], [3, 0.36767191963157997], [2, 0.9931601344655383], [3, 1.0]]
0	[[1, 0.0], [1, 1.0]]
0	[[1, 0.0], [3, 0.12990257307019734], [1, 0.26555083687234576], [0, 0.3402448163877092], [1, 0.97439420434674], [3, 1.0]]
0	[[1, 0.0], [3, 0.10112796577207313], [1, 0.20672889926098795], [0, 0.26487747957992996], [1, 0.7585569817191754], [3, 0.8133022170361727], [3, 0.8311940879035394], [3, 0.8482108129132633], [3, 0.9049980552314275], [3, 0.9393232205367561], [3, 0.9517697394010113], [3, 0.9624659665499805], [0, 0.9679113185530922], [0, 0.983955659276546], [3, 1.0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [1, 1.0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [3, 1.0]]
0	[[1, 0.0], [1, 0.3770768431983385], [1, 1.0]]
0	[[1, 0.0], [3, 0.26924535456958665], [3, 1.0]]
0	[[1, 0.0], [3, 0.032502975335494726], [3, 0.17187179381950998], [3, 1.0]]
0	[[1, 0.0], [3, 0.03983502665727794], [3, 0.886932904134393], [3, 1.0]]
0	[[1, 0.0], [3, 0.4430453879941435], [3, 0.9434846266471449], [3, 1.0]]
0	[[1, 0.0], [1, 0.039638680802870904], [3, 0.9753253191789358], [3, 1.0]]
0	[[1, 0.0], [3, 0.15985003408316292], [3, 0.2281299704612588], [3, 0.25710065894114975], [3, 1.0]]
0	[[1, 0.0], [3, 0.21451440768409819], [3, 0.6711388931239518], [3, 0.8569903948772679], [3, 1.0]]
0	[[1, 0.0], [3, 0.13928948294055576], [3, 0.736545902215969], [2, 0.8003869152303904], [3, 0.9599015124868097], [3, 1.0]]
0	[[1, 0.0], [3, 0.03152364273204904], [3, 0.1666932017194714], [2, 0.18114153797166058], [3, 0.21724247731252985], [3, 0.47349148224804966], [3, 1.0]]
0	[[1, 0.0], [3, 0.2079515223174697], [3, 0.29677800768548623], [3, 0.3344664498965415], [3, 0.36358261897723915], [3, 0.7858409695536506], [3, 0.8464380727165238], [3, 0.867129766479456], [3, 1.0]]
0	[[1, 0.0], [3, 0.1734253666954271], [3, 0.24750400591643043], [3, 0.27893504252434365], [3, 0.30321705904104523], [3, 0.6553679280167632], [3, 0.7059041045236041], [3, 0.7231603599161839], [3, 0.812892887957599], [3, 1.0]]
0	[[3, 0]]
0	[[3, 0.0], [3, 0.8070754716981132], [3, 1.0]]
0	[[3, 0.0], [3, 0.3555201551461421], [3, 1.0]]
0	[[3, 0.0], [3, 0.38300253693478586], [3, 0.5314878376361737], [3, 1.0]]
0	[[3, 0.0], [3, 0.47217367307515407], [3, 0.6552295097047189], [3, 1.0]]
0	[[3, 0.0], [0, 0.027145568803788954], [0, 0.03547536995742956], [1, 0.21959714722739251], [3, 0.26065643255993953], [3, 1.0]]
0	[[3, 0.0], [0, 0.11217729038153987], [0, 0.146599649683954], [1, 0.9074708704592186], [0, 0.9285659888812733], [1, 0.9819511080648846], [0, 1.0]]
0	[[3, 0.0], [0, 0.05590769347553801], [0, 0.07306334687061146], [3, 0.21991118533419365], [3, 0.2678862868637796], [3, 0.4936045849622348], [0, 0.503738566060652], [1, 0.5372907731430523], [0, 0.6930959881580445], [3, 0.995862906592781], [3, 1.0]]
0	[[1, 0.0], [1, 1.0]]
0	[[1, 0.0], [3, 0.03480303192057222], [3, 1.0]]
0	[[1, 0.0], [3, 0.7007587253414264], [3, 0.847040971168437], [3, 1.0]]
0	[[1, 0.0], [3, 0.02493870629786039], [1, 0.04551394904252217], [3, 0.06184453540993876], [3, 0.09308002203333081], [3, 0.11195956235756639], [3, 0.1333988572909804], [3, 0.16518517718470196], [3, 0.185177184701956], [3, 0.6053441627874324], [1, 0.8420620605484571], [3, 1.0]]
0	[[1, 0.0], [3, 0.099333189933319], [1, 0.1812862981286298], [3, 0.24633254463325446], [3, 0.3707463970746397], [3, 0.4459453645945365], [3, 0.5116799311679932], [3, 0.6739944073994407], [1, 0.7759518175951817], [3, 0.8537319853731985], [1, 0.894342869434287], [3, 0.9086685308668531], [3, 0.9843407184340719], [3, 1.0]]
0	[[1, 0.0], [3, 0.07965639769551867], [1, 0.1453755131610722], [3, 0.19753682685341706], [3, 0.297305688757029], [3, 0.35760858315796734], [3, 0.41032186842377616], [3, 0.5404836650912478], [1, 0.6222444544105978], [3, 0.6846172422120261], [3, 0.8844654500293235], [3, 0.9114430606823749], [3, 0.9882361058405492], [3, 1.0]]
0	[[1, 0.0], [3, 0.10036075976876603], [1, 0.1831616464554266], [3, 0.24888077541617767], [3, 0.3745816490633285], [3, 0.4505585256661016], [3, 0.5368366149432782], [3, 0.6647542052418829], [3, 0.7452079801799453], [3, 0.7692006780545052], [3, 0.8124918503064285], [3, 0.8593036901812492], [1, 0.9524057895423133], [3, 1.0]]
0	[[1, 0.0], [3, 0.09965902714834476], [1, 0.18188096162976392], [3, 0.24714057576934698], [3, 0.3719625361474384], [3, 0.44740817471621563], [3, 0.5330829988346497], [3, 0.6601061763563382], [3, 0.7399974103327722], [3, 0.7638223488281756], [3, 0.8227372782597436], [3, 0.8936509991799387], [3, 0.9963744658811343], [3, 1.0]]
0	[[1, 0.0], [3, 0.07224655819774718], [1, 0.1318523153942428], [3, 0.17916145181476847], [3, 0.26964956195244055], [3, 0.32434292866082604], [3, 0.3864518147684606], [3, 0.47853566958698374], [3, 0.5364518147684606], [3, 0.5537234042553192], [3, 0.7815707133917397], [3, 0.7903942428035043], [3, 0.8439924906132665], [3, 0.8545994993742178], [3, 0.9771902377972466], [3, 0.9791614518147684], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[3, 0.0], [3, 1.0]]
0	[[1, 0.0], [1, 1.0]]
0	[[1, 0.0], [3, 0.8468080255357957], [3, 1.0]]
0	[[1, 0.0], [3, 0.41382941382941385], [3, 1.0]]
0	[[1, 0.0], [3, 0.15266088307652467], [1, 1.0]]
0	[[3, 0]]
0	[[2, 0]]
0	[[3, 0]]
0	[[1, 0]]
0	[[1, 0]]
1	[[2, 0.0], [0, 0.3219859899225759], [3, 0.4764655278358117], [3, 0.7193068698537545], [3, 0.861128179918889], [3, 1.0]]
1	[[2, 0.0], [0, 0.06911105249274598], [3, 0.10226853073067792], [3, 0.14513321023476655], [3, 0.7724874703244526], [3, 0.9571089422316011], [3, 1.0]]
1	[[2, 0.0], [0, 0.016233848013903932], [3, 1.0]]
1	[[2, 0.0], [0, 1.0]]
1	[[2, 0.0], [3, 0.04942594795439661], [3, 1.0]]
1	[[2, 0.0], [3, 0.14559055118110237], [3, 0.17346456692913387], [3, 0.9759448818897638], [3, 1.0]]
1	[[2, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 0.15010215664018162], [3, 1.0]]
1	[[0, 0.0], [0, 1.0]]
1	[[0, 0.0], [3, 0.11487603305785124], [3, 1.0]]
1	[[0, 0.0], [3, 0.297196261682243], [3, 0.4349299065420561], [3, 0.47488317757009346], [3, 1.0]]
1	[[3, 0]]
1	[[0, 0.0], [3, 1.0]]
1	[[0, 0.0], [0, 1.0]]
1	[[2, 0]]
1	[[3, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[0, 0]]
1	[[3, 0]]
1	[[3, 0]]
1	[[3, 0]]
2	[[1, 0.0], [1, 1.0]]
2	[[1, 0.0], [1, 1.0]]
2	[[1, 0.0], [3, 0.027411735454997515], [3, 1.0]]
2	[[1, 0.0], [3, 0.1702569509341129], [3, 0.3293716403485651], [3, 0.41781483877666753], [3, 1.0]]
2	[[1, 0.0], [3, 0.14840193823111938], [3, 0.6940433654740346], [3, 0.7645244970877588], [3, 0.7687337868924673], [3, 1.0]]
2	[[1, 0.0], [3, 0.0352566338752064], [3, 0.21050489546268517], [3, 0.23447056908300193], [3, 0.24220330705365242], [3, 0.257831577478546], [3, 0.8907416451545385], [3, 1.0]]
2	[[3, 0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [1, 0.4274466396558206], [1, 0.8506954596716929], [3, 1.0]]
2	[[3, 0.0], [3, 0.2311227582969902], [3, 0.324780474448986], [3, 0.3621144857528406], [3, 1.0]]
2	[[3, 0.0], [3, 0.9215854521368679], [3, 0.9580303782986346], [3, 0.9600024085866112], [3, 1.0]]
2	[[3, 0.0], [3, 0.11055088352774997], [3, 0.15534934191448163], [3, 0.1732069859028447], [3, 0.46616963358621527], [3, 1.0]]
2	[[3, 0.0], [3, 0.17804091717135195], [3, 0.2501883154057067], [3, 0.2789478441652355], [3, 0.9577721534243273], [3, 0.9973485190876495], [3, 1.0]]
2	[[3, 0.0], [3, 0.19390581717451524], [3, 0.5667006852310833], [3, 0.6579676337658551], [3, 0.7079749234582301], [3, 0.7171599358507071], [3, 0.7403411576031491], [3, 0.7779559702580551], [3, 0.892404140545269], [0, 1.0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0.0], [0, 0.031897828232971374], [3, 0.1423371174728529], [3, 1.0]]
2	[[1, 0.0], [0, 0.009067630138908376], [3, 0.040462326364529254], [3, 1.0]]
2	[[1, 0.0], [0, 0.24038525517333156], [3, 0.27654867256637167], [0, 1.0]]
2	[[1, 0.0], [0, 0.03377760355416177], [1, 0.0908140598458121], [0, 0.14941852868156277], [1, 0.4345354762838103], [0, 0.6152489219913759], [3, 0.6794721024434862], [3, 1.0]]
2	[[1, 0.0], [0, 0.0073151750972762645], [3, 0.032642377078174745], [3, 0.04652281570569508], [1, 0.05133356915458083], [0, 0.07255748142907675], [1, 0.8089281924301379], [0, 1.0]]
2	[[1, 0.0], [0, 0.5813186371133191], [1, 0.6290277163200451], [0, 0.7217506738002333], [3, 0.9600144816766564], [0, 0.9673357737640291], [1, 0.9794842914035158], [3, 1.0]]
2	[[1, 0.0], [0, 0.24001395140261422], [1, 0.25971200318889204], [0, 0.29799531631483667], [3, 0.3229749705193576], [3, 0.36258698865618094], [1, 0.4397183145376937], [0, 0.9718978890199139], [0, 1.0]]
2	[[1, 0.0], [0, 0.053409090909090906], [3, 0.23832644628099173], [3, 0.3396694214876033], [1, 0.3747933884297521], [0, 0.5297520661157025], [1, 0.6007231404958677], [3, 0.675206611570248], [1, 0.7001033057851239], [3, 1.0]]
2	[[1, 0.0], [0, 0.006552349086853478], [1, 0.017616567177420377], [0, 0.028984956212057843], [1, 0.08429337287555606], [0, 0.11934907417968899], [3, 0.12677591473074534], [3, 0.13260585782543122], [1, 0.4539371126573134], [3, 0.9962105369884542], [3, 1.0]]
2	[[1, 0.0], [0, 0.06483571607725107], [3, 0.28931527464258844], [3, 0.4123401053423627], [1, 0.454978680712315], [0, 0.6430900426385754], [1, 0.7292450464008026], [3, 0.8196639077000251], [1, 0.8498871331828443], [3, 0.9781790820165538], [3, 1.0]]
2	[[1, 0.0], [0, 0.0476981271334994], [3, 0.21284251314696928], [3, 0.30334901743703296], [1, 0.3347172248362395], [0, 0.4731063751268567], [1, 0.5364886059599594], [3, 0.6030076575329828], [1, 0.6252421810130085], [3, 0.8917796844727374], [3, 1.0]]
2	[[1, 0.0], [0, 0.03345412191018506], [3, 0.14928173935550668], [3, 0.21276045036883653], [1, 0.2347612268668306], [0, 0.3318234761226867], [1, 0.37627798628186876], [3, 0.4229325740908503], [1, 0.4385272421379578], [3, 0.5047236961304516], [3, 0.6130451662999871], [3, 1.0]]
2	[[1, 0.0], [0, 0.006260519974328235], [1, 0.016831958925176492], [0, 0.02769402162725082], [1, 0.08053910705852436], [0, 0.11403349438732881], [3, 0.12112955764643199], [3, 0.1266998462115983], [3, 0.22433731730058973], [3, 0.23407321296666303], [3, 0.2368099199573752], [3, 0.2882503239243894], [3, 0.6055993509402889], [3, 0.8506920478076071], [3, 1.0]]
2	[[1, 0.0], [0, 1.0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0.0], [3, 0.4119106699751861], [3, 1.0]]
2	[[1, 0.0], [3, 0.027721754769092426], [3, 0.6431113109384032], [3, 1.0]]
2	[[1, 0.0], [3, 0.03993264373346163], [3, 0.9263892229973538], [3, 1.0]]
2	[[1, 0.0], [3, 0.14801097393689985], [3, 0.5531550068587106], [3, 1.0]]
2	[[1, 0.0], [3, 0.15351782030305186], [3, 0.6914704417727823], [3, 1.0]]
2	[[1, 0.0], [3, 0.024287579345428353], [3, 0.10939539909062261], [3, 0.8768176293161662], [3, 1.0]]
2	[[1, 0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[0, 0]]
2	[[1, 0]]
2	[[1, 0.0], [1, 0.7334987593052109], [1, 1.0]]
2	[[1, 0.0], [0, 0.26625846044014884], [1, 0.3427696700943176], [3, 0.3489751369458669], [3, 1.0]]
2	[[0, 0.0], [1, 0.06828266336620627], [3, 1.0]]
2	[[0, 0.0], [1, 0.41220888641602416], [1, 1.0]]
2	[[0, 0.0], [3, 0.13267537010431632], [3, 0.17771253669810733], [3, 1.0]]
2	[[0, 0.0], [3, 0.4634114412881267], [3, 0.9751712702360693], [1, 1.0]]
2	[[0, 0.0], [1, 0.007014388489208633], [3, 0.4939748201438849], [3, 1.0]]
2	[[0, 0.0], [3, 0.4305521770858672], [3, 0.9060244871483013], [3, 0.9221600583799562], [0, 1.0]]
2	[[0, 0.0], [1, 0.003083694635162026], [3, 0.21716326449929496], [3, 0.43715983817192255], [3, 1.0]]
2	[[0, 0.0], [1, 0.0033713692946058093], [3, 0.23742219917012447], [3, 0.30231385431074226], [3, 1.0]]
2	[[0, 0.0], [3, 0.11161558834657587], [3, 0.23487619287846304], [3, 0.23921679909194096], [3, 0.28301172909572453], [3, 1.0]]
2	[[0, 0.0], [1, 0.009772803207484129], [0, 0.03971767457400601], [1, 0.060349148012028064], [3, 0.8795105245573004], [3, 1.0]]
2	[[0, 0.0], [3, 0.12375747264400498], [3, 0.2604267418689476], [3, 0.26523953247177], [3, 0.3137986086024262], [3, 0.698985002272383], [3, 1.0]]
2	[[0, 0.0], [1, 0.009415362330503359], [0, 0.038264998189353396], [1, 0.05814187422041605], [3, 0.08988854464249789], [1, 0.09194061079145374], [3, 1.0]]
2	[[0, 0.0], [1, 0.009811320754716982], [0, 0.03987421383647799], [1, 0.06058700209643606], [3, 0.07207547169811321], [3, 0.08188679245283019], [3, 0.20230607966457023], [3, 1.0]]
2	[[0, 0.0], [1, 0.07548387096774194], [0, 0.3067741935483871], [1, 0.4661290322580645], [3, 0.7206451612903226], [1, 0.7370967741935484], [3, 0.8309677419354838], [3, 1.0]]
2	[[0, 0.0], [1, 0.002408051536419207], [3, 0.16958239858398336], [3, 0.21593224525078725], [3, 0.9427110132339926], [3, 0.9932286414061374], [3, 0.9973552596373516], [1, 1.0]]
2	[[0, 0.0], [1, 0.0032628247138056527], [0, 0.0216406151958392], [3, 0.02572611793577534], [3, 0.027720066371989906], [3, 0.030745848264707113], [0, 0.03428754688567564], [3, 0.03502656273965726], [3, 0.897221021515122], [3, 1.0]]
2	[[0, 0.0], [1, 0.02590501494520093], [0, 0.10528063766190635], [1, 0.15996900254621943], [3, 0.24731539909221742], [1, 0.25296136388796636], [3, 0.2851765747813573], [3, 0.2927045278423558], [3, 0.315399092217425], [3, 0.3407505812022584], [3, 1.0]]
2	[[0, 0.0], [1, 0.00964471189514467], [0, 0.039197098343087954], [1, 0.05955815678839337], [3, 0.09207814689638118], [1, 0.09418019948891271], [3, 0.10617426428159261], [3, 0.10897700107163466], [3, 0.1174264281592614], [3, 0.12686505646690296], [3, 1.0]]
2	[[0, 0.0], [1, 0.014605829848324075], [0, 0.09687285437862805], [3, 0.11516135072717058], [3, 0.12408713563447975], [3, 0.1376318581861307], [0, 0.15348604955995257], [3, 0.1567942076025217], [3, 0.30797078834030334], [3, 0.8015729355221272], [3, 1.0]]
2	[[0, 0.0], [1, 0.009888856019946752], [0, 0.06558762625195452], [3, 0.07796982631111862], [3, 0.08401301610108608], [3, 0.09318345095719055], [0, 0.10391750834636353], [3, 0.106157291974813], [3, 0.12145543675780755], [3, 0.14000760681232305], [3, 0.700545154883151], [3, 1.0]]
2	[[0, 0.0], [1, 0.003151600043098804], [0, 0.020902919943971556], [3, 0.02484915418597134], [3, 0.026775131990087277], [3, 0.029697769636892576], [0, 0.03311873720504256], [3, 0.033832561146428186], [3, 0.06645296843012606], [3, 0.17296088783536256], [3, 0.8677674819523759], [3, 0.9641202456631829], [3, 0.9837436698631613], [3, 1.0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0.0], [3, 0.11215907725579718], [3, 1.0]]
2	[[1, 0.0], [3, 0.7411427377414561], [3, 1.0]]
2	[[1, 0.0], [1, 0.9727317798710957], [1, 1.0]]
2	[[3, 0.0], [3, 0.07670873627274218], [3, 0.8346992296344862], [1, 0.9068185543353549], [1, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.1798400233400598], [3, 0.7783302132211714], [3, 0.8681894434854489], [3, 0.8809413824122925], [3, 0.9267827186307165], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 0.38938496583143506], [3, 1.0]]
2	[[0, 0.0], [1, 0.8408454290807232], [3, 1.0]]
2	[[0, 0.0], [1, 0.2657117566588879], [0, 0.3138327834553794], [3, 1.0]]
2	[[0, 0.0], [1, 0.17352462031635923], [0, 0.2049503389563298], [3, 0.9025172105733354], [3, 1.0]]
2	[[0, 0.0], [1, 0.7929875120076849], [0, 0.9365994236311239], [1, 0.9615754082612872], [3, 1.0]]
2	[[0, 0.0], [1, 0.6049835104433858], [0, 0.7145474532795896], [1, 0.733602052033712], [1, 1.0]]
2	[[0, 0.0], [1, 0.059675058283483635], [3, 0.10042831583322791], [3, 0.6847270164278098], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 0.33969830055375216], [2, 0.3823435809305582], [3, 1.0]]
2	[[1, 0]]
2	[[0, 0.0], [3, 1.0]]
2	[[0, 0.0], [3, 0.6259052007899935], [3, 1.0]]
2	[[0, 0.0], [3, 0.19661398545465317], [3, 0.8070445691940812], [3, 1.0]]
2	[[0, 0.0], [3, 0.09083645364959501], [1, 0.15574425417913487], [0, 0.19378338999514327], [3, 0.29593131648623666], [0, 0.6445816165066036], [1, 1.0]]
2	[[0, 0.0], [3, 0.09973509478102316], [1, 0.17100147934083323], [0, 0.21276705542367633], [3, 0.32492173254893864], [0, 0.7077269756080778], [0, 1.0]]
2	[[3, 0.0], [3, 0.7208251289263947], [3, 1.0]]
2	[[3, 0.0], [3, 0.7520053214383535], [3, 1.0]]
2	[[1, 0.0], [3, 0.09125635619496465], [3, 0.8298896192484188], [3, 0.8543966265657944], [1, 0.9672330398114846], [0, 0.9815949398486915], [1, 1.0]]
2	[[3, 0]]
2	[[3, 0]]
2	[[1, 0]]
2	[[3, 0.0], [3, 0.7629908664017752], [3, 1.0]]
2	[[0, 0]]
2	[[3, 0]]
2	[[1, 0.0], [1, 1.0]]
2	[[1, 0.0], [3, 1.0]]
2	[[1, 0]]
2	[[3, 0.0], [3, 0.5707651639637065], [3, 0.8301778952632707], [3, 1.0]]
2	[[3, 0.0], [3, 0.31741427947077755], [3, 0.4616790496245381], [3, 1.0]]
2	[[3, 0]]
2	[[2, 0.0], [3, 0.02607307555870876], [3, 1.0]]
2	[[2, 0.0], [3, 0.9826953162414993], [3, 1.0]]
2	[[0, 0]]
2	[[3, 0.0], [3, 0.08158763950004938], [3, 0.10520251511593455], [3, 0.3977328841532333], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
2	[[3, 0.0], [3, 1.0]]
1	[[3, 0]]
1	[[1, 0.0], [3, 1.0]]
1	[[1, 0.0], [3, 0.1146768824970169], [3, 1.0]]
1	[[1, 0.0], [3, 0.03943759314053692], [3, 0.1609036521889376], [3, 0.2780717479104123], [3, 0.5816505043087622], [3, 1.0]]
1	[[0, 0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 0.10881958417169685], [3, 0.48080147551978536], [3, 1.0]]
1	[[3, 0.0], [3, 0.22948812147930445], [3, 0.32696546656869946], [3, 0.4339946118050453], [3, 0.5277981876071516], [3, 0.742591231937301], [3, 1.0]]
1	[[3, 0]]
1	[[3, 0.0], [3, 1.0]]
1	[[3, 0.0], [3, 0.6202872323147954], [3, 1.0]]
1	[[3, 0.0], [3, 0.1453545208840499], [3, 0.16095765684601968], [0, 0.1682225076194675], [0, 0.32463723667312006], [3, 0.9124575897563687], [3, 1.0]]
1	[[3, 0.0], [3, 0.2164988132657643], [3, 1.0]]
1	[[3, 0.0], [3, 0.4803675856307435], [3, 0.5797827903091061], [3, 1.0]]
